0.01,0.00
0.02,0.00
0.03,0.01
0.04,0.02
0.05,0.03
0.06,0.05
0.07,0.07
0.08,0.08
0.09,0.10
0.10,0.13
0.11,0.15
0.12,0.17
0.13,0.19
0.14,0.22
0.15,0.24
0.16,0.26
0.17,0.28
0.18,0.30
0.19,0.32
0.20,0.34
0.21,0.35
0.22,0.37
0.23,0.38
0.24,0.39
0.25,0.41
0.26,0.42
0.27,0.43
0.28,0.44
0.29,0.45
0.30,0.45
0.31,0.46
0.32,0.46
0.33,0.47
0.34,0.47
0.35,0.48
0.36,0.48
0.37,0.48
0.38,0.48
0.39,0.48
0.40,0.48
0.41,0.48
0.42,0.48
0.43,0.48
0.44,0.48
0.45,0.48
0.46,0.48
0.47,0.48
0.48,0.48
0.49,0.48
0.50,0.48
0.51,0.48
0.52,0.48
0.53,0.48
0.54,0.47
0.55,0.47
0.56,0.47
0.57,0.46
0.58,0.46
0.59,0.45
0.60,0.44
0.61,0.43
0.62,0.42
0.63,0.41
0.64,0.40
0.65,0.39
0.66,0.37
0.67,0.36
0.68,0.34
0.69,0.32
0.70,0.31
0.71,0.29
0.72,0.27
0.73,0.25
0.74,0.23
0.75,0.20
0.76,0.18
0.77,0.16
0.78,0.14
0.79,0.12
0.80,0.09
0.81,0.07
0.82,0.05
0.83,0.02
0.84,0.00
0.85,-0.02
0.86,-0.04
0.87,-0.06
0.88,-0.08
0.89,-0.11
0.90,-0.13
0.91,-0.15
0.92,-0.17
0.93,-0.19
0.94,-0.21
0.95,-0.23
0.96,-0.25
0.97,-0.27
0.98,-0.29
0.99,-0.31
1.00,-0.33
1.01,-0.35
1.02,-0.37
1.03,-0.38
1.04,-0.40
1.05,-0.41
1.06,-0.42
1.07,-0.43
1.08,-0.44
1.09,-0.45
1.10,-0.46
1.11,-0.46
1.12,-0.47
1.13,-0.47
1.14,-0.48
1.15,-0.48
1.16,-0.48
1.17,-0.48
1.18,-0.49
1.19,-0.49
1.20,-0.49
1.21,-0.49
1.22,-0.49
1.23,-0.48
1.24,-0.48
1.25,-0.48
1.26,-0.48
1.27,-0.48
1.28,-0.48
1.29,-0.48
1.30,-0.48
1.31,-0.47
1.32,-0.47
1.33,-0.47
1.34,-0.47
